Scene number,Start,End,Keywords,Description
88,00:12:37.240,00:12:44.600,"trường quốc tế,Mão 2023,Việt Nam,ngoại giao nhân dân,lãnh đạo thành phố,tôn giáo đồng bào ta,ngày tháng cuối năm 2022,người Việt Nam,bà con kiều bào,cội nguồn dân tộc,lãnh đạo thành phố Hồ Chí Minh,Châu,vườn hoa ,mảnh đất quê hương,văn hóa dân tộc,bầy ong,Thủ tướng Chính phủ,tình yêu đất nước,đồng bào ta,chất xúc tác,công tác phòng,hình ảnh Việt Nam,đội ngũ chuyên gia,cộng đồng người Việt Nam, nơi đất lành chim đậu,cộng đồng Việt Nam,sau Covid,nhân dân thành phố,địa bàn thành phố,nước ngoài tiêu biểu,Ủy ban nhân dân thành phố,tình yêu quê hương,thành phố Hồ Chí Minh,chính quyền thành phố,đoàn thể kiều bào ta,đại diện người Việt Nam","Chương trình nhằm thể hiện tình cảm, sự quan tâm sâu sắc của lãnh đạo thành phố Hồ Chí Minh đối với cộng đồng người Việt Nam ở nước ngoài, mặc dù sống xa Tổ quốc, xa quê hương nhưng kiều bào luôn nuôi dưỡng, phát huy tinh thần yêu nước, giữ vững tinh thần tự tôn dân tộc, giữ gìn, phát huy truyền thống văn hóa với tấm lòng hướng về cội nguồn dân tộc, gắn bó với gia đình, quê hương đã là một vốn quý, vì bất cứ người Việt Nam nào, dù sống ở đâu hay làm việc gì cũng ẩn chứa trong lòng một tình yêu quê hương bất diệt, tình yêu đất nước sâu sắc, Tây."
89,00:12:44.600,00:12:48.880,"trường quốc tế,Mão 2023,Việt Nam,ngoại giao nhân dân,lãnh đạo thành phố,tôn giáo đồng bào ta,ngày tháng cuối năm 2022,người Việt Nam,bà con kiều bào,cội nguồn dân tộc,lãnh đạo thành phố Hồ Chí Minh,Châu,vườn hoa ,mảnh đất quê hương,văn hóa dân tộc,bầy ong,Thủ tướng Chính phủ,tình yêu đất nước,đồng bào ta,chất xúc tác,công tác phòng,hình ảnh Việt Nam,đội ngũ chuyên gia,cộng đồng người Việt Nam, nơi đất lành chim đậu,cộng đồng Việt Nam,sau Covid,nhân dân thành phố,địa bàn thành phố,nước ngoài tiêu biểu,Ủy ban nhân dân thành phố,tình yêu quê hương,thành phố Hồ Chí Minh,chính quyền thành phố,đoàn thể kiều bào ta,đại diện người Việt Nam","Chương trình nhằm thể hiện tình cảm, sự quan tâm sâu sắc của lãnh đạo thành phố Hồ Chí Minh đối với cộng đồng người Việt Nam ở nước ngoài, mặc dù sống xa Tổ quốc, xa quê hương nhưng kiều bào luôn nuôi dưỡng, phát huy tinh thần yêu nước, giữ vững tinh thần tự tôn dân tộc, giữ gìn, phát huy truyền thống văn hóa với tấm lòng hướng về cội nguồn dân tộc, gắn bó với gia đình, quê hương đã là một vốn quý, vì bất cứ người Việt Nam nào, dù sống ở đâu hay làm việc gì cũng ẩn chứa trong lòng một tình yêu quê hương bất diệt, tình yêu đất nước sâu sắc, Tây."
90,00:12:48.880,00:13:10.400,"dịch vụ công,người Việt Nam,lãnh đạo thành phố Hồ Chí Minh,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,Xuân Quý Mão 2023,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","Năm nay, có thể nói cộng đồng người Việt Nam ở nước ngoài là chất xúc tác quan trọng đối với những thành công của hoạt động ngoại giao nhân dân qua các hoạt động giao lưu văn hóa, tôn giáo đồng bào ta ở nước ngoài đã và đang đóng góp góp phần giữ gìn bản sắc và quảng bá những giá trị văn hóa dân tộc, xây dựng hình ảnh Việt Nam ở nước ngoài, thúc đẩy lan tỏa và giành được sự yêu mến của bạn bè các nước, góp phần nâng cao vị thế và uy tín của Việt Nam trên trường quốc tế, thành phố rất mong sự tham gia, chung tay góp sức của bà con kiều bào cùng chính quyền thành phố thực hiện thành công mục tiêu đã đề ra, điều đó một lần nữa khẳng định người Việt Nam ở nước ngoài là một bộ phận không tách rời và là nguồn lực của cộng đồng dân tộc Việt Nam."
91,00:13:10.400,00:13:15.800,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","Trong những năm gần đây, đội ngũ chuyên gia, trí thức và nhiều người Việt Nam ở nước ngoài ngày càng tâm huyết đóng góp trí lực, tài lực, nguồn lực mềm cho sự phát triển bền vững của thành phố và đất nước, trong chương trình họp mặt mừng xuân, đại diện người Việt Nam ở nước ngoài tiêu biểu cũng đã có những chia sẻ tâm huyết."
92,00:13:15.800,00:13:22.200,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","Trong những ngày tháng cuối năm 2022 thì truyền thông khắp nơi trên thế giới đã khen ngợi Việt Nam là một hình mẫu hồi phục sau Covid 19, là một nơi có nền kinh tế hoạt động tốt nhất ở châu Á và hãy tưởng tượng thành phố chúng ta là một cái vườn hoa, nơi đất lành chim đậu, nơi có nhiều mật ngọt, hương thơm để thu hút các bầy ong, là những nhà đầu tư tìm đến xây tổ và tạo ra nhiều mật ngọt hơn nữa."
93,00:13:22.200,00:13:27.080,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta",Đó chính là những giá trị gia tăng vượt bậc ngay trên chính mảnh đất quê hương của chúng ta.
94,00:13:27.080,00:13:36.320,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","Bị Châu đã ghi nhận và biểu dương các tổ chức và cá nhân kiều bào đạt thành tích trong quá trình hoạt động của mình cũng như trong việc thực hiện tốt công tác vận động liên lạc kiều bào tại các quận, huyện và cơ sở, lãnh đạo thành phố đã quyết định trao tặng Huy hiệu thành phố Hồ Chí Minh cho 12 cá nhân tiêu biểu và Bằng khen của Ủy ban nhân dân thành phố cho 6 tập thể và 14 cá nhân."
95,00:13:36.320,00:13:41.600,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","Ngoài ra, cộng đồng người Việt Nam ở nước ngoài vinh dự có 1 cá nhân được nhận Bằng khen của Thủ tướng Chính phủ về thành tích xuất sắc trong công tác phòng, chống dịch Covid 19 thời gian qua, trước thềm năm mới quý Mão 2023, lãnh đạo thành phố đã gửi lời chúc đến nhân dân thành phố, đoàn thể kiều bào ta ở trong nước và ở nước ngoài một năm mới dồi dào sức khỏe, đoàn kết, thành công và nhiều điều tốt đẹp sẽ đến với đồng bào ta ở nước ngoài, nhất là những người đang sống và làm việc trên địa bàn thành phố thân yêu của chúng ta."
96,00:13:41.600,00:13:46.480,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","nằm trong khuôn khổ các hoạt động của chương trình họp mặt người Việt Nam ở nước ngoài mừng Xuân Quý Mão 2023, sáng nay, lãnh đạo thành phố Hồ Chí Minh đã có buổi gặp gỡ với 50 đại biểu người Việt Nam ở nước ngoài tiêu biểu."
97,00:13:46.480,00:13:53.240,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
98,00:13:53.240,00:14:01.640,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
99,00:14:01.640,00:14:08.240,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
100,00:14:08.240,00:14:12.440,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
101,00:14:12.440,00:14:18.520,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
102,00:14:18.520,00:14:23.720,"dịch vụ công,địa bàn thành phố,Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng,Việt Nam nước ngoài,cộng đồng kiều bào ta,năm 2012,đại dịch Covid,lãnh đạo thành phố,thành phố Hồ Chí Minh,doanh nghiệp tư nhân,thành phố ta","phát biểu chào mừng, Phó Bí thư Thành ủy thành phố Hồ Chí Minh Nguyễn Văn Hiếu bày tỏ niềm vui mừng, hạnh phúc, đồng thời gửi đến các đại biểu lời thăm hỏi chân tình, lời chúc tốt đẹp trong những ngày đầu năm mới, đồng chí cho biết, thành phố Hồ Chí Minh trong năm 2022 đã đạt được nhiều kết quả tích cực, trong đó có sự đóng góp không nhỏ của kiều bào từ khắp nơi."
