Scene number,Start,End,Keywords,Description
123,00:25:28.800,00:25:35.320,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","Cái thứ ba đó là các giải pháp hỗ trợ doanh nghiệp tuy được triển khai tích cực nhưng khả năng tiếp cận của doanh nghiệp ở một số thời điểm là chưa là chưa đáp ứng được yêu cầu thì thực sự nói là chúng ta có cơ chế, có chính sách nhưng chưa đủ và nó chưa đáp ứng được cái mong muốn của của doanh nghiệp và chúng ta cần phải nghiên cứu để có những cơ chế chính sách mạnh hơn thì sắp tới làm sao phối hợp với các địa phương và không chỉ nó là đơn giản là dùng nguyên liệu mà đây là một cái sự liên kết chặt chẽ giữa thành phố Hồ Chí Minh và các địa phương ở tất cả các khâu từ sản xuất, từ chế biến, từ lưu thông, tiêu tiêu dùng và kể cả là kết nối, kể cả là về giao thông để phục vụ cho lưu thông hàng hóa."
124,00:25:35.320,00:25:40.000,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã",chỉ số giá tiêu dùng CPI của thành phố Hồ Chí Minh hiện thấp hơn so với mức bình quân của cả nước.
125,00:25:40.000,00:25:45.120,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","Trên đà thuận lợi này, sự liên kết mạnh mẽ với các địa phương để mở rộng nguồn hàng và kích cầu tiêu dùng mà Chủ tịch Ủy ban nhân dân thành phố Hồ Chí Minh chỉ đạo sẽ tiếp tục ổn định CPI trong dài hạn thành phố Những giải pháp đổi mới sáng tạo, số hóa phương thức kinh doanh và tăng các kho bãi lô rít tích sẽ giúp cho thành phố Hồ Chí Minh ngày càng hoàn thiện chuỗi cung ứng, hy vọng từng bước bình ổn thị trường, sẽ trở thành mô hình kiểu mẫu cho kinh tế và an sinh."
126,00:25:45.120,00:25:51.480,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","kính thưa quý vị, thực hiện Chương trình mục tiêu quốc gia hỗ trợ dạy nghề cho lao động nông thôn, thời gian qua, huyện Củ Chi đã đẩy mạnh tuyên truyền các chính sách hỗ trợ của Nhà nước về công tác đào tạo nghề cho người lao động ở nông thôn theo hướng đổi mới và nâng cao chất lượng đào tạo nhằm cải thiện cuộc sống, tăng thu nhập cho người lao động đang được các địa phương ở thành phố Hồ Chí Minh chú trọng, qua đó góp phần chuyển dịch cơ cấu kinh tế, xây dựng nông thôn mới."
127,00:25:51.480,00:25:57.280,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
128,00:25:57.280,00:26:02.040,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
129,00:26:02.040,00:26:06.440,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
130,00:26:06.440,00:26:12.680,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
131,00:26:12.680,00:26:17.440,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
132,00:26:17.440,00:26:22.400,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
133,00:26:22.400,00:26:27.040,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
134,00:26:27.040,00:26:34.000,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
135,00:26:34.000,00:26:45.320,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
136,00:26:45.320,00:26:50.280,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
137,00:26:50.280,00:26:55.080,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
138,00:26:55.080,00:27:00.000,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
139,00:27:00.000,00:27:05.800,"xã An Nhân,ứng dụng nông,tài nguyên thiên nhiên,khoa học công nghệ,bò sữa,cá kẻ,lĩnh vực hoa lan,bà con nông dân,nghề nông nghiệp,hoạt công nghệ,chất tiêu chí,địa bàn thành phố Hồ Chí Minh,Củ Chi,xã Phú Hòa Đông,hiệu quả tiềm năng,tầng lớp dân cư địa phương,vùng đất thép Củ Chi hôm nay,Phạm Văn Thủ,Trương Văn Phận,khoa học kỹ thuật,Áp Sớm Trại,khu nông nghiệp,rau mốt,tình hình nông nghiệp công nghệ cao,khoảng 2,hiệu quả kinh tế,trước năm 2016,năm 2016,rau đặc sản,địa bàn Củ Chi tham gia vay vốn đầu tư,Phận,nghề hiệu quả,nông nghiệp công nghệ cao,Trung tâm Khuyến nông xã","nghề nuôi bò sữa đang mang lại hiệu quả kinh tế cao cho người nông dân ở 20 xã, thị trấn của huyện Củ Chi."
