Scene number,Start,End,Keywords,Description
94,00:16:12.280,00:16:16.520,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia",Tuy nhiên thì có thể năm 2023 thành phố cũng sẽ đối mặt với những thách thức.
95,00:16:16.520,00:16:21.440,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","Các cái vấn đề ở quy mô toàn cầu, ví dụ như chiến tranh, bệnh dịch vẫn còn những cái điểm bất ổn, cuộc chiến về giá năng lượng vẫn đang còn rất là khángắtdẫnđến cái nguy cơ lạm phát của 2023 cũng tăng cao, tổng cầu cũng chững lại, có thể là xuất khẩu cũng giảm."
96,00:16:21.440,00:16:25.880,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","Để vượt qua những thách thức và thậm chí là tận dụng được cơ hội trong tình hình biến động khó lường của thế giới thì ông có những đề xuất gì để giúp thành phố Hồ Chí Minh vượt qua những khó khăn, tháo gỡ những khó khăn và cũng như là phát huy vai trò trung tâm của mình để tiếp tục đóng góp vào tăng trưởng."
97,00:16:25.880,00:16:31.320,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","Đầu tiên, xây dựng, định hướng mô hình đô thị thông minh, ứng dụng chính phủ điện tử, đẩy nhanh cải cách hành chính, đạo đức công vụ."
98,00:16:31.320,00:16:36.040,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","Thành phố cần khuyến khích các doanh nghiệp giúp chuyển đổi số, đổi mới sáng tạo, chuyển đổi các cái mô hình kinh doanh mới để tăng cái sức chịu đựng và có khả năng thích nghi với tất cả mọi biến động của nền kinh tế thành phố cần đẩy nhanh tốc độ giải ngân các dự án đầu tư công, từng bước xây dựng và trở thành trung tâm tài chính quốc tế."
99,00:16:36.040,00:16:41.760,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","Đây cũng là một điểm mà chúng tôi rất là kỳ vọng trong thời gian tới để thành phố Hồ Chí Minh là nơi mà thu hút được nguồn vốn quốc tế, thu hút được mọi nguồn lực để trở thành là cái trung tâm, trọng tâm phát triển kinh tế của cả nước."
100,00:16:41.760,00:16:48.080,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia",Xin cám ơn ông đã dành thời gian trả lời phỏng vấn của Đài Truyền hình thành phố Hồ Chí Minh.
101,00:16:48.080,00:16:56.000,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","kết quả phát triển và phục hồi kinh tế của thành phố Hồ Chí Minh trong năm 2022 có sự đóng góp tích cực của ngành Hải quan thành phố, từng cán bộ, công chức Hải quan đã góp sức, đã quyết tâm đồng hành cùng doanh nghiệp vươn xa hơn nữa trong tương lai."
102,00:16:56.000,00:17:00.360,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","để tạo thuận lợi cho hoạt động thương mại, góp phần hỗ trợ phục hồi kinh tế trên địa bàn sau đại dịch Covid 19, Cục Hải quan thành phố Hồ Chí Minh đã triển khai nhiều chương trình đột phá về cải cách hành chính, đẩy mạnh ứng dụng công nghệ thông tin, áp dụng sâu rộng các phương pháp hiện đại vào khâu quản lý và nghiệp vụ giúp giải quyết nhanh thủ tục nhưng vẫn đảm bảo việc kiểm tra, giám sát hải quan theo quy định."
103,00:17:00.360,00:17:05.640,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","để tạo thuận lợi cho hoạt động thương mại, góp phần hỗ trợ phục hồi kinh tế trên địa bàn sau đại dịch Covid 19, Cục Hải quan thành phố Hồ Chí Minh đã triển khai nhiều chương trình đột phá về cải cách hành chính, đẩy mạnh ứng dụng công nghệ thông tin, áp dụng sâu rộng các phương pháp hiện đại vào khâu quản lý và nghiệp vụ giúp giải quyết nhanh thủ tục nhưng vẫn đảm bảo việc kiểm tra, giám sát hải quan theo quy định."
104,00:17:05.640,00:17:10.920,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","để tạo thuận lợi cho hoạt động thương mại, góp phần hỗ trợ phục hồi kinh tế trên địa bàn sau đại dịch Covid 19, Cục Hải quan thành phố Hồ Chí Minh đã triển khai nhiều chương trình đột phá về cải cách hành chính, đẩy mạnh ứng dụng công nghệ thông tin, áp dụng sâu rộng các phương pháp hiện đại vào khâu quản lý và nghiệp vụ giúp giải quyết nhanh thủ tục nhưng vẫn đảm bảo việc kiểm tra, giám sát hải quan theo quy định."
105,00:17:10.920,00:17:16.640,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","để tạo thuận lợi cho hoạt động thương mại, góp phần hỗ trợ phục hồi kinh tế trên địa bàn sau đại dịch Covid 19, Cục Hải quan thành phố Hồ Chí Minh đã triển khai nhiều chương trình đột phá về cải cách hành chính, đẩy mạnh ứng dụng công nghệ thông tin, áp dụng sâu rộng các phương pháp hiện đại vào khâu quản lý và nghiệp vụ giúp giải quyết nhanh thủ tục nhưng vẫn đảm bảo việc kiểm tra, giám sát hải quan theo quy định."
106,00:17:16.640,00:17:22.040,"nhiệm vụ thứ hai,mô hình hải quân số,cục hải quan tỉnh,năng lực cán bộ,hoạt động thương mại,địa bàn sau đại dịch Covid,Thủ tướng Chính phủ,Cục Hải quan thành phố Chí Minh,kỳ năm 2021,Mai Xuân Thành đề nghị Cục Hải quan thành phố đẩy mạnh lắng nghe tâm tư,Chính phủ số 1,Cờ thi đua,Ủy ban nhân dân thành phố Hồ Chí Minh,ứng dụng công nghệ thông tin,nền tảng công nghệ Quảng Trị,đô la Mỹ,Mời Bình mong,Hội nghị tổng kết công tác năm 2022,Cục Hải quan thành phố Hồ Chí Minh,Cục Hải quan thành phố Hồ Chí Minh chỉ tiêu thu ngân sách nhà nước,tầm trình độ hải quân,doanh nghiệp người ta,Thu nộp ngân sách,công nghệ thông tintrong công tác nghiệp vụ,chủ quyền quốc gia","để tạo thuận lợi cho hoạt động thương mại, góp phần hỗ trợ phục hồi kinh tế trên địa bàn sau đại dịch Covid 19, Cục Hải quan thành phố Hồ Chí Minh đã triển khai nhiều chương trình đột phá về cải cách hành chính, đẩy mạnh ứng dụng công nghệ thông tin, áp dụng sâu rộng các phương pháp hiện đại vào khâu quản lý và nghiệp vụ giúp giải quyết nhanh thủ tục nhưng vẫn đảm bảo việc kiểm tra, giám sát hải quan theo quy định."
