Scene number,Start,End,Keywords,Description
98,00:13:15.000,00:13:22.040,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân","Ngay sau lễ khai mạc, hoạt động siêu thị Mi Ni tích 0 đồng đã đồng loạt được diễn ra tại 5 địa phương trên địa bàn thành phố Hồ Chí Minh gồm quận Phú Nhuận, quận 7, quận Bình Tân, huyện Khóc Mô và thành phố Thủ Đức nhận được sự hưởng ứng sôi nổi của bà con trên khắp địa bàn."
99,00:13:22.040,00:13:26.760,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân","Ghi nhận tại thành phố Thủ Đức,"
100,00:13:26.760,00:13:34.360,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân",thư Quý vị chúng ta có thể cảm nhận được không khí rộn ràng vui tươi tại điểm siêu thị mini 0 Đồng này.
101,00:13:34.360,00:13:40.400,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân",thư Quý vị chúng ta có thể cảm nhận được không khí rộn ràng vui tươi tại điểm siêu thị mini 0 Đồng này.
102,00:13:40.400,00:13:45.240,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân",thư Quý vị chúng ta có thể cảm nhận được không khí rộn ràng vui tươi tại điểm siêu thị mini 0 Đồng này.
103,00:13:45.240,00:13:49.920,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân",thư Quý vị chúng ta có thể cảm nhận được không khí rộn ràng vui tươi tại điểm siêu thị mini 0 Đồng này.
104,00:13:49.920,00:13:57.120,"hộ dân,siêu thị mini Tết,quầy hàng,điểm siêu thị mini 0,địa bàn thành phố Thủ Đức,dịp Tết,bà con người ta,món quà,Khánh,món quà tổng,Quý Mão 2023,mùa xuân",thư Quý vị chúng ta có thể cảm nhận được không khí rộn ràng vui tươi tại điểm siêu thị mini 0 Đồng này.
105,00:13:57.120,00:14:02.240,"hộ gia đình,lúc dịch Covid",Và ngay tại điểm này có đến 2000 hộ dân có hoàn cảnh khó khăn được nhận một vô chơ trị giá 400.000 đồng.
106,00:14:02.240,00:14:09.520,"hộ gia đình,lúc dịch Covid",Với vô chơ này thì mỗi người dân có thể thoải mái lựa chọn những sản phẩm mà mình yêu thích.
107,00:14:09.520,00:14:15.200,"hộ gia đình,lúc dịch Covid","Những món quà tuy nhỏ nhưng ấm áp, tình nghĩa và sẽ giúp họ có một mùa xuân ấm áp, vui tươi hơn trong dịp Tết đến Quý Mão 2023 sắp tới."
108,00:14:15.200,00:14:20.120,"hộ gia đình,lúc dịch Covid","Là sinh viên có hoàn cảnh kh khăn, vừa tự trang trải học phí, vừa phải lo tiền ăn uống hàng ngày."
109,00:14:20.120,00:15:01.840,"lòng thành phố Sài Gòn,Xuân Mậu Thân,vùng kháng chiến và xưa 18,Nhi Từ ,Đường sách thành phố Hồ Chí Minh, Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,Xuân Mậu Thân 1968,quý vị,nghệ thuật chiến tranh nhân dân Việt Nam,tinh thần quyết chiến,biệt động Sài Gòn,chàng trai, Quận","Do vậy, siêu thị mini Tết 0 Đồng sáng nay như một sự tiếp xúc kịp thời cho anh Khánh trong dịp cận Tết này."
110,00:15:01.840,00:15:09.960,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận","Rất là hạnh phúc, tại vì em được gói rồi, được mua gạo mà không có cần phải tốn quá nhiều tiền ra là nó có thể trang trải cho tôi."
111,00:15:09.960,00:15:14.800,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận",Em qua cái mùa Tết này.
112,00:15:14.800,00:15:19.600,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận",con với những bậc cao niên lại không có thu nhập ổn định như ông Giống.
113,00:15:19.600,00:15:26.120,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận","Siêu thị đặc biệt sáng nay không chỉ giúp ông và những cựu neo đơn khác trong sớm mua sắm được các nhu yếu phẩm cần thiết với giá thấp, nhưng không phải đi lại quá xa, có đến từng giờ."
114,00:15:26.120,00:15:36.200,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận","Như là món quà nước tổng mừng, tôi dùng nó giành lành đùm lá rách."
115,00:15:36.200,00:15:42.760,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận","Và chúng tôi cũng rất phấn khởi với cái chương trình này của đàn bà như nước quan tâm và đưa xuống để cho các địa phương đảm bảo bà con ăn Tết không phải đưa đến tại nhà, mà đây là một cái quầy hàng 0 đồng, tức là cho bà con người ta lựa chọn, ưa thích món nào thì được đấy."
116,00:15:42.760,00:15:47.800,"lòng thành phố Sài Gòn,vùng kháng chiến và xưa 18,Nhi Từ , Bà Điểm,Tùng Tiến công, Quảng Đông ,miền Nam,Hóc Môn ,chàng trai, Quận",Trong thời gian tới sẽ tiếp tục phối hợp để mà tổ chức nhiều cái phương tiện đi công đồng cho các hộ dân trên địa bàn thành phố Thủ Đức để giúp cho các hộ dân vượt qua các khó khăn và để vươn lên tầm ổn định trong cuộc kháng.
117,00:15:47.800,00:15:52.120,"Hiệp Định Paris,Đường Sách,Sở Thông tin,tháng 1/1973,đội ta,viên đạn,Mỹ,ngày 5,Xuân Mậu Thân,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sài Gòn,độc lập hôm nay,thứ ba",siêu thị mini rất 0 đồng là mô hình hoạt động hỗ trợ cộng đồng được khởi xướng giữa lúc dịch Covid 19 bùng phát từ giữa năm 2021.
118,00:15:52.120,00:15:58.640,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Với hơn 100 siêu thị được tổ chức rộng rã suốt gần 6 tháng và đã góp phần giúp đỡ hơn 172.000 hộ gia đình tại thành phố và 15 tỉnh thành trên cả nước.
119,00:15:58.640,00:16:07.320,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Qua đó càng khẳng định hơn nữa truyền thống năng động, sáng tạo, nghĩa tình của Thành phố Hồ Chí Minh"
120,00:16:07.320,00:16:36.200,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","thưa quý vị, cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân năm 1968 đã trở thành biểu tượng của tinh thần quyết chiến, quyết thắng, khí phách kiên cường đã giấu một bước phát triển mới về nghệ thuật chiến tranh nhân dân Việt Nam vào sáng nay, trong chương trình giao lưu kỷ niệm 55 năm cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 được tổ chức tại Đường sách thành phố Hồ Chí Minh, những nhân vật lịch sử từng trực tiếp chiến đấu trong các trận đánh quan trọng này đã chia sẻ những ký ức về sự mưu trí, dũng cảm trong quá trình chiến đấu hào hùng, qua đó cũng thể hiện sự tưởng nhớ và biết ơn các chiến sĩ biệt động Sài Gòn và những gia đình là cơ sở trong chiến dịch Mậu Thân."
121,00:16:36.200,00:16:40.840,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Tùng Tiến công và nổi dậy của quân dân miền Nam năm 1968 đến nay đã tròn 55 năm.
122,00:16:40.840,00:16:47.160,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Những chàng trai, cô gái năm xưa nay đã ở vào tuổi xưa nay hiếm, nhưng ký ức về cuộc chiến đấu trong lòng thành phố Sài Gòn mãi mãi không bao giờ quên."
123,00:16:47.160,00:16:52.040,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Thanh niên mới 21 tuổi, năm nay là 76 rồi."
124,00:16:52.040,00:16:56.360,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Quê hương tôi ở Hóc Môn, Bà Điểm, cái vùng kháng chiến và xưa 18 thôi, nhiều lần thì cho nó cũng có cái truyền thống của cha ông."
125,00:16:56.360,00:17:07.000,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Trước đây thì được cái đơn vị là biệt động của Thành đoàn chỉ đạo thì chúng tôi phải ém quân trong một cái căn nhà nhỏ trong khu vực nghèo ở Nhi Từ, Quảng Đông, Quận 11."
126,00:17:07.000,00:17:13.400,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba","Vũ khí, đạn dược."
127,00:17:13.400,00:17:17.760,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
128,00:17:17.760,00:17:24.000,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
129,00:17:24.000,00:17:29.120,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
130,00:17:29.120,00:17:33.400,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
131,00:17:33.400,00:17:38.720,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
132,00:17:38.720,00:17:44.040,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
133,00:17:44.040,00:17:48.400,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
134,00:17:48.400,00:17:55.800,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
135,00:17:55.800,00:18:02.840,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
136,00:18:02.840,00:18:14.000,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
137,00:18:14.000,00:18:22.720,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
138,00:18:22.720,00:18:32.800,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
139,00:18:32.800,00:18:37.400,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
140,00:18:37.400,00:18:42.720,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
141,00:18:42.720,00:18:48.160,"Mỹ,ngày 5,Hiệp Định Paris,Xuân Mậu Thân,Đường Sách,ngày 9 tháng 1/2023,cái hiệp định Paris,nội dịp,sách Mậu Thân 1968,quán vô thanh,Sở Thông tin,tháng 1/1973,Sài Gòn,đội ta,viên đạn,độc lập hôm nay,thứ ba",Lữ đoàn và tất cả đều chứa trong nhà để chờ cái giờ gọi là cái giờ quân đội.
